DEPTH,GR,LLD,RHOB,NPHI,Formation,CORR GR,CORR LLD,CORR RHOB,CORR NPHI
3465.1,64.542,0.44762309776028614,2.609,0.319,Heather Fm. Sand VOLVE Top,64.542,0.44762309776028614,2.609,0.319
3465.2,66.053,0.41010207664286064,2.612,0.336,Heather Fm. Sand VOLVE Top,66.053,0.41010207664286064,2.612,0.336
3465.3,71.133,0.4404367661057737,2.603,0.349,Heather Fm. Sand VOLVE Top,71.133,0.4404367661057737,2.603,0.349
3465.4,71.184,0.4514794051248618,2.59,0.355,Heather Fm. Sand VOLVE Top,71.184,0.4514794051248618,2.59,0.355
3465.5,71.303,0.4631461367263495,2.584,0.358,Heather Fm. Sand VOLVE Top,71.303,,2.584,
3465.6,70.794,0.4410664066392632,2.592,0.363,Heather Fm. Sand VOLVE Top,70.794,0.4410664066392632,2.592,0.363
3465.7,67.146,0.33945144130644067,2.609,0.368,Heather Fm. Sand VOLVE Top,67.146,,2.609,
3465.8,68.27,0.34321159017974745,2.623,0.382,Heather Fm. Sand VOLVE Top,68.27,0.34321159017974745,2.623,
3465.9,70.807,0.4802944600030065,2.623,0.395,Heather Fm. Sand VOLVE Top,70.807,,2.623,
3466.0,70.611,0.5741470641507227,2.606,0.401,Heather Fm. Sand VOLVE Top,70.611,0.5741470641507227,2.606,
3466.1,70.474,0.49526674438781043,2.584,0.394,Heather Fm. Sand VOLVE Top,70.474,,2.584,
3466.2,68.383,0.47769992833213076,2.567,0.375,Heather Fm. Sand VOLVE Top,68.383,0.47769992833213076,2.567,
3466.3,61.814,0.4888326343824005,2.563,0.357,Heather Fm. Sand VOLVE Top,,0.4888326343824005,2.563,
3466.4,58.158,0.4947110252052627,2.568,0.341,Heather Fm. Sand VOLVE Top,58.158,,2.568,0.341
3466.5,55.776,0.5141491344754374,2.576,0.335,Heather Fm. Sand VOLVE Top,55.776,0.5141491344754374,2.576,0.335
3466.6,52.763,0.5138831856110927,2.583,0.336,Heather Fm. Sand VOLVE Top,,0.5138831856110927,2.583,0.336
3466.7,50.375,0.5326270012288912,2.584,0.334,Heather Fm. Sand VOLVE Top,50.375,0.5326270012288912,2.584,0.334
3466.8,48.348,0.5227049927347499,2.578,0.324,Heather Fm. Sand VOLVE Top,48.348,,2.578,0.324
3466.9,47.196,0.5056925074122001,2.565,0.306,Heather Fm. Sand VOLVE Top,47.196,0.5056925074122001,2.565,0.306
3467.0,43.631,0.5639554649958128,2.549,0.272,Heather Fm. Sand VOLVE Top,43.631,0.5639554649958128,2.549,0.272
3467.1,38.572,0.6055205234374689,2.53,0.239,Heather Fm. Sand VOLVE Top,38.572,,,0.239
3467.2,34.175,0.6890423390281718,2.509,0.215,Heather Fm. Sand VOLVE Top,34.175,0.6890423390281718,,0.215
3467.3,32.52,0.7434313651466836,2.488,0.2,Heather Fm. Sand VOLVE Top,,0.7434313651466836,,0.2
3467.4,30.144,0.7655195430979526,2.471,0.19,Heather Fm. Sand VOLVE Top,30.144,,2.471,0.19
3467.5,26.902,0.751048034820188,2.461,0.186,Hugin Fm. VOLVE Top,26.902,0.751048034820188,2.461,0.186
3467.6,24.259,0.7473341096159051,2.454,0.176,Hugin Fm. VOLVE Top,24.259,0.7473341096159051,2.454,0.176
3467.7,22.681,0.7489628612561614,2.449,0.173,Hugin Fm. VOLVE Top,22.681,0.7489628612561614,2.449,0.173
3467.8,21.504,0.78632543439007,2.444,0.167,Hugin Fm. VOLVE Top,21.504,,,0.167
3467.9,21.422,0.8024316264307235,2.441,0.162,Hugin Fm. VOLVE Top,21.422,,2.441,0.162
3468.0,20.336,0.8217754671834635,2.439,0.154,Hugin Fm. VOLVE Top,20.336,0.8217754671834635,,0.154
3468.1,20.06,0.8237349883987312,2.433,0.152,Hugin Fm. VOLVE Top,,,2.433,0.152
3468.2,20.138,0.8290463368531826,2.425,0.144,Hugin Fm. VOLVE Top,20.138,0.8290463368531826,,0.144
3468.3,19.229,0.8221680793680175,2.42,0.138,Hugin Fm. VOLVE Top,,0.8221680793680175,2.42,0.138
3468.4,18.683,0.8463989730346749,2.424,0.133,Hugin Fm. VOLVE Top,,0.8463989730346749,2.424,0.133
3468.5,17.709,0.8588979572320035,2.438,0.129,Hugin Fm. VOLVE Top,17.709,0.8588979572320035,2.438,0.129
3468.6,16.962,0.8681152053272171,2.458,0.125,Hugin Fm. VOLVE Top,16.962,0.8681152053272171,2.458,0.125
3468.7,17.189,0.8871107031248837,2.484,0.123,Hugin Fm. VOLVE Top,17.189,0.8871107031248837,2.484,0.123
3468.8,17.406,0.9895388033205025,2.515,0.122,Hugin Fm. VOLVE Top,17.406,0.9895388033205025,2.515,0.122
3468.9,17.075,1.0206926786820278,2.547,0.122,Hugin Fm. VOLVE Top,,1.0206926786820278,2.547,0.122
3469.0,17.564,0.997779430865604,2.574,0.122,Hugin Fm. VOLVE Top,,0.997779430865604,2.574,0.122
3469.1,17.348,0.9327273673015293,2.592,0.121,Hugin Fm. VOLVE Top,17.348,0.9327273673015293,2.592,0.121
3469.2,16.584,0.8113068400813361,2.601,0.115,Hugin Fm. VOLVE Top,16.584,,2.601,0.115
3469.3,17.598,0.7362370989047288,2.603,0.112,Hugin Fm. VOLVE Top,17.598,0.7362370989047288,2.603,0.112
3469.4,17.654,0.9085922388475695,2.596,0.11,Hugin Fm. VOLVE Top,17.654,0.9085922388475695,2.596,0.11
3469.5,16.575,0.9250541203118426,2.574,0.111,Hugin Fm. VOLVE Top,,0.9250541203118426,2.574,0.111
3469.6,15.856,1.081023086451334,2.539,0.117,Hugin Fm. VOLVE Top,,1.081023086451334,2.539,0.117
3469.7,16.152,1.2257743481439298,2.499,0.121,Hugin Fm. VOLVE Top,16.152,1.2257743481439298,,0.121
3469.8,16.464,1.2294770588731632,2.464,0.124,Hugin Fm. VOLVE Top,16.464,1.2294770588731632,,0.124
3469.9,16.782,1.292300384859081,2.432,0.128,Hugin Fm. VOLVE Top,16.782,1.292300384859081,,0.128
3470.0,18.03,1.4893537005094184,2.4,0.129,Hugin Fm. VOLVE Top,18.03,1.4893537005094184,2.4,0.129
3470.1,18.477,1.5499224041295117,2.367,0.132,Hugin Fm. VOLVE Top,18.477,1.5499224041295117,2.367,0.132
3470.2,17.628,1.5904963118145647,2.334,0.137,Hugin Fm. VOLVE Top,,1.5904963118145647,2.334,0.137
3470.3,18.626,1.609754439128856,2.3,0.144,Hugin Fm. VOLVE Top,18.626,1.609754439128856,2.3,0.144
3470.4,18.99,1.5938728542954503,2.266,0.153,Hugin Fm. VOLVE Top,18.99,1.5938728542954503,2.266,0.153
3470.5,17.736,1.636568128107132,2.236,0.162,Hugin Fm. VOLVE Top,17.736,1.636568128107132,2.236,0.162
3470.6,17.757,1.6448815211552923,2.215,0.168,Hugin Fm. VOLVE Top,17.757,,2.215,0.168
3470.7,17.687,1.675778341674085,2.204,0.177,Hugin Fm. VOLVE Top,17.687,1.675778341674085,2.204,0.177
3470.8,16.89,1.6949735349795556,2.2,0.179,Hugin Fm. VOLVE Top,16.89,1.6949735349795556,2.2,0.179
3470.9,16.654,1.7148325124333326,2.198,0.185,Hugin Fm. VOLVE Top,16.654,1.7148325124333326,2.198,0.185
3471.0,17.146,1.697177014971004,2.194,0.189,Hugin Fm. VOLVE Top,17.146,,2.194,0.189
3471.1,17.366,1.6973078226229381,2.191,0.191,Hugin Fm. VOLVE Top,,,2.191,0.191
3471.2,16.625,1.690151762003892,2.188,0.192,Hugin Fm. VOLVE Top,16.625,1.690151762003892,2.188,0.192
3471.3,17.576,1.6936917819547703,2.188,0.192,Hugin Fm. VOLVE Top,,1.6936917819547703,2.188,0.192
3471.4,18.331,1.683020006620726,2.189,0.192,Hugin Fm. VOLVE Top,,,2.189,0.192
3471.5,16.916,1.6786003136657515,2.191,0.194,Hugin Fm. VOLVE Top,16.916,1.6786003136657515,2.191,0.194
3471.6,16.498,1.666751912411818,2.193,0.195,Hugin Fm. VOLVE Top,16.498,1.666751912411818,2.193,0.195
3471.7,16.386,1.6610645630232355,2.194,0.195,Hugin Fm. VOLVE Top,16.386,1.6610645630232355,2.194,0.195
3471.8,16.275,1.663908131452911,2.196,0.195,Hugin Fm. VOLVE Top,16.275,1.663908131452911,2.196,0.195
3471.9,16.732,1.6662277299444372,2.201,0.194,Hugin Fm. VOLVE Top,16.732,1.6662277299444372,2.201,0.194
3472.0,17.233,1.677825869543697,2.207,0.192,Hugin Fm. VOLVE Top,17.233,1.677825869543697,2.207,0.192
3472.1,17.692,1.6925120398890272,2.213,0.186,Hugin Fm. VOLVE Top,,1.6925120398890272,2.213,0.186
3472.2,16.449,1.6895308343300388,2.214,0.187,Hugin Fm. VOLVE Top,16.449,1.6895308343300388,2.214,0.187
3472.3,16.152,1.685410294719332,2.211,0.182,Hugin Fm. VOLVE Top,16.152,,2.211,0.182
3472.4,16.347,1.690134033527672,2.205,0.181,Hugin Fm. VOLVE Top,16.347,1.690134033527672,2.205,0.181
3472.5,16.518,1.6878231473415282,2.198,0.184,Hugin Fm. VOLVE Top,,1.6878231473415282,2.198,0.184
3472.6,16.915,1.7076638373564175,2.193,0.185,Hugin Fm. VOLVE Top,16.915,1.7076638373564175,2.193,0.185
3472.7,16.5,1.7107771944054257,2.191,0.186,Hugin Fm. VOLVE Top,16.5,1.7107771944054257,2.191,0.186
3472.8,17.09,1.730176424163481,2.191,0.188,Hugin Fm. VOLVE Top,17.09,,2.191,0.188
3472.9,17.405,1.7449576099969863,2.192,0.188,Hugin Fm. VOLVE Top,17.405,,2.192,0.188
3473.0,18.136,1.7521637319368886,2.192,0.195,Hugin Fm. VOLVE Top,18.136,1.7521637319368886,2.192,0.195
3473.1,18.295,1.7481647606071715,2.193,0.195,Hugin Fm. VOLVE Top,18.295,1.7481647606071715,2.193,0.195
3473.2,17.258,1.7339431932228122,2.193,0.194,Hugin Fm. VOLVE Top,17.258,1.7339431932228122,2.193,0.194
3473.3,17.721,1.7263196121107753,2.194,0.191,Hugin Fm. VOLVE Top,17.721,,2.194,0.191
3473.4,17.296,1.7218930162149575,2.197,0.186,Hugin Fm. VOLVE Top,17.296,1.7218930162149575,2.197,0.186
3473.5,17.551,1.7104389456388407,2.201,0.184,Hugin Fm. VOLVE Top,17.551,1.7104389456388407,2.201,0.184
3473.6,19.694,1.7138516050081847,2.204,0.187,Hugin Fm. VOLVE Top,19.694,1.7138516050081847,2.204,0.187
3473.7,18.701,1.728232000140194,2.205,0.188,Hugin Fm. VOLVE Top,18.701,1.728232000140194,2.205,0.188
3473.8,16.945,1.7276144465602696,2.205,0.186,Hugin Fm. VOLVE Top,,1.7276144465602696,2.205,0.186
3473.9,17.78,1.7326831930105577,2.205,0.183,Hugin Fm. VOLVE Top,17.78,1.7326831930105577,2.205,0.183
3474.0,18.208,1.732047794971974,2.207,0.179,Hugin Fm. VOLVE Top,18.208,1.732047794971974,2.207,0.179
3474.1,17.619,1.7339512069971932,2.21,0.177,Hugin Fm. VOLVE Top,,1.7339512069971932,2.21,0.177
3474.2,18.556,1.728873001369515,2.211,0.179,Hugin Fm. VOLVE Top,18.556,1.728873001369515,2.211,0.179
3474.3,17.109,1.7327233768130514,2.21,0.179,Hugin Fm. VOLVE Top,17.109,1.7327233768130514,2.21,0.179
3474.4,16.908,1.7469376320654864,2.207,0.184,Hugin Fm. VOLVE Top,16.908,,2.207,0.184
3474.5,17.441,1.761160759359931,2.205,0.185,Hugin Fm. VOLVE Top,,1.761160759359931,2.205,0.185
3474.6,17.343,1.7688673955438692,2.205,0.18,Hugin Fm. VOLVE Top,17.343,1.7688673955438692,2.205,0.18
3474.7,17.863,1.772292361509766,2.206,0.181,Hugin Fm. VOLVE Top,17.863,1.772292361509766,2.206,0.181
3474.8,17.897,1.783245925456192,2.207,0.18,Hugin Fm. VOLVE Top,17.897,1.783245925456192,2.207,0.18
3474.9,17.903,1.7749765636710402,2.208,0.181,Hugin Fm. VOLVE Top,17.903,1.7749765636710402,2.208,0.181
3475.0,18.776,1.7699087899179917,2.209,0.184,Hugin Fm. VOLVE Top,18.776,1.7699087899179917,2.209,0.184
3475.1,18.614,1.7587832495458728,2.211,0.184,Hugin Fm. VOLVE Top,18.614,,2.211,0.184
3475.2,18.97,1.7621306621766502,2.212,0.182,Hugin Fm. VOLVE Top,18.97,1.7621306621766502,2.212,0.182
3475.3,18.022,1.7676010680503356,2.211,0.177,Hugin Fm. VOLVE Top,18.022,,2.211,0.177
3475.4,19.158,1.8002564269400505,2.207,0.172,Hugin Fm. VOLVE Top,,1.8002564269400505,2.207,0.172
3475.5,17.54,1.8271624169023064,2.201,0.167,Hugin Fm. VOLVE Top,17.54,1.8271624169023064,2.201,0.167
3475.6,17.699,1.8636440002890426,2.197,0.172,Hugin Fm. VOLVE Top,17.699,1.8636440002890426,2.197,0.172
3475.7,18.034,1.8863496975752356,2.198,0.172,Hugin Fm. VOLVE Top,18.034,1.8863496975752356,2.198,0.172
3475.8,17.482,1.882979654037299,2.201,0.176,Hugin Fm. VOLVE Top,17.482,,2.201,0.176
3475.9,17.019,1.8563784140945685,2.201,0.18,Hugin Fm. VOLVE Top,17.019,1.8563784140945685,2.201,0.18
3476.0,17.636,1.8317354356244107,2.196,0.186,Hugin Fm. VOLVE Top,17.636,1.8317354356244107,2.196,0.186
3476.1,16.36,1.8124587799802065,2.187,0.186,Hugin Fm. VOLVE Top,,1.8124587799802065,2.187,0.186
3476.2,14.517,1.81101837705843,2.18,0.181,Hugin Fm. VOLVE Top,14.517,1.81101837705843,2.18,0.181
3476.3,15.645,1.8154249879277637,2.178,0.181,Hugin Fm. VOLVE Top,15.645,1.8154249879277637,2.178,0.181
3476.4,16.293,1.8287436544560283,2.18,0.178,Hugin Fm. VOLVE Top,16.293,1.8287436544560283,2.18,0.178
3476.5,16.089,1.827634163590344,2.185,0.174,Hugin Fm. VOLVE Top,16.089,1.827634163590344,2.185,0.174
3476.6,16.239,1.826580105187587,2.193,0.175,Hugin Fm. VOLVE Top,16.239,1.826580105187587,2.193,0.175
3476.7,17.259,1.8534548413680667,2.202,0.178,Hugin Fm. VOLVE Top,17.259,1.8534548413680667,2.202,0.178
3476.8,18.987,1.9049642604251964,2.209,0.175,Hugin Fm. VOLVE Top,18.987,1.9049642604251964,2.209,0.175
3476.9,19.979,1.9169484993598924,2.213,0.177,Hugin Fm. VOLVE Top,19.979,1.9169484993598924,2.213,0.177
3477.0,19.847,1.8687619582120503,2.215,0.179,Hugin Fm. VOLVE Top,,1.8687619582120503,2.215,0.179
3477.1,18.842,1.6978306595992287,2.218,0.181,Hugin Fm. VOLVE Top,18.842,,2.218,0.181
3477.2,17.835,1.663559591825922,2.219,0.181,Hugin Fm. VOLVE Top,17.835,1.663559591825922,2.219,0.181
3477.3,17.71,1.736762908148523,2.217,0.181,Hugin Fm. VOLVE Top,17.71,1.736762908148523,2.217,0.181
3477.4,18.028,1.8125457211365867,2.213,0.184,Hugin Fm. VOLVE Top,18.028,1.8125457211365867,2.213,0.184
3477.5,18.503,1.8409713106187544,2.209,0.184,Hugin Fm. VOLVE Top,,1.8409713106187544,2.209,0.184
3477.6,17.835,1.8579774271855467,2.208,0.184,Hugin Fm. VOLVE Top,17.835,1.8579774271855467,2.208,0.184
3477.7,18.964,1.8422784008766477,2.209,0.182,Hugin Fm. VOLVE Top,18.964,,2.209,0.182
3477.8,20.399,1.7817912652753483,2.213,0.176,Hugin Fm. VOLVE Top,20.399,1.7817912652753483,2.213,0.176
3477.9,18.506,1.7477690409979152,2.215,0.174,Hugin Fm. VOLVE Top,,1.7477690409979152,2.215,0.174
3478.0,16.673,1.8190830757437026,2.216,0.169,Hugin Fm. VOLVE Top,,,2.216,0.169
3478.1,15.431,1.9542811116776422,2.215,0.165,Hugin Fm. VOLVE Top,15.431,1.9542811116776422,2.215,0.165
3478.2,13.889,1.9617816698111734,2.212,0.166,Hugin Fm. VOLVE Top,13.889,1.9617816698111734,2.212,0.166
3478.3,15.266,1.9430986230054852,2.208,0.167,Hugin Fm. VOLVE Top,15.266,1.9430986230054852,2.208,0.167
3478.4,15.314,1.9376332205030844,2.204,0.169,Hugin Fm. VOLVE Top,15.314,1.9376332205030844,2.204,0.169
3478.5,14.756,1.9389947875547384,2.2,0.172,Hugin Fm. VOLVE Top,14.756,1.9389947875547384,2.2,0.172
3478.6,14.781,1.9385447414192283,2.195,0.172,Hugin Fm. VOLVE Top,14.781,1.9385447414192283,2.195,0.172
3478.7,15.236,1.940391956048014,2.19,0.169,Hugin Fm. VOLVE Top,,,2.19,0.169
3478.8,15.56,1.9505352279806463,2.186,0.172,Hugin Fm. VOLVE Top,,1.9505352279806463,2.186,0.172
3478.9,16.655,1.9552306108482256,2.186,0.172,Hugin Fm. VOLVE Top,16.655,1.9552306108482256,2.186,0.172
3479.0,16.41,1.96086065885712,2.187,0.17,Hugin Fm. VOLVE Top,16.41,1.96086065885712,2.187,0.17
3479.1,13.753,1.952400093595046,2.188,0.163,Hugin Fm. VOLVE Top,13.753,1.952400093595046,2.188,0.163
3479.2,14.054,1.9561732345912908,2.186,0.163,Hugin Fm. VOLVE Top,14.054,1.9561732345912908,2.186,0.163
3479.3,15.906,1.9618338336139796,2.183,0.161,Hugin Fm. VOLVE Top,15.906,1.9618338336139796,2.183,0.161
3479.4,16.668,1.9618338336139796,2.178,0.162,Hugin Fm. VOLVE Top,16.668,1.9618338336139796,2.178,0.162
3479.5,16.89,1.9618528007162286,2.175,0.165,Hugin Fm. VOLVE Top,16.89,1.9618528007162286,2.175,0.165
3479.6,16.704,1.968552990402632,2.172,0.166,Hugin Fm. VOLVE Top,,,2.172,0.166
3479.7,15.612,1.9753214974896445,2.171,0.166,Hugin Fm. VOLVE Top,,1.9753214974896445,2.171,0.166
3479.8,15.447,1.9772433301341867,2.169,0.165,Hugin Fm. VOLVE Top,15.447,1.9772433301341867,2.169,0.165
3479.9,15.393,1.9684969578273965,2.168,0.165,Hugin Fm. VOLVE Top,15.393,,2.168,0.165
3480.0,16.272,1.9547392511539305,2.168,0.164,Hugin Fm. VOLVE Top,16.272,1.9547392511539305,2.168,0.164
3480.1,16.756,1.95427628658549,2.17,0.163,Hugin Fm. VOLVE Top,,1.95427628658549,2.17,0.163
3480.2,15.997,1.9599376905578352,2.174,0.162,Hugin Fm. VOLVE Top,,1.9599376905578352,2.174,0.162
3480.3,16.215,1.9608844207905995,2.178,0.163,Hugin Fm. VOLVE Top,16.215,1.9608844207905995,2.178,0.163
3480.4,15.958,1.9618433172686487,2.18,0.165,Hugin Fm. VOLVE Top,15.958,1.9618433172686487,2.18,0.165
3480.5,15.89,1.964688525813729,2.18,0.164,Hugin Fm. VOLVE Top,15.89,,2.18,0.164
3480.6,15.824,1.96086065885712,2.178,0.168,Hugin Fm. VOLVE Top,15.824,1.96086065885712,2.178,0.168
3480.7,14.703,1.9523855553246656,2.175,0.165,Hugin Fm. VOLVE Top,14.703,1.9523855553246656,2.175,0.165
3480.8,14.836,1.9505011586063237,2.173,0.168,Hugin Fm. VOLVE Top,14.836,,2.173,0.168
3480.9,14.814,1.943103573894752,2.172,0.165,Hugin Fm. VOLVE Top,14.814,1.943103573894752,2.172,0.165
3481.0,15.955,1.938084211721109,2.174,0.168,Hugin Fm. VOLVE Top,15.955,1.938084211721109,2.174,0.168
3481.1,16.349,1.9339830520841457,2.175,0.169,Hugin Fm. VOLVE Top,16.349,,2.175,0.169
3481.2,16.824,1.9295159924561336,2.176,0.17,Hugin Fm. VOLVE Top,16.824,,2.176,0.17
3481.3,18.144,1.9376181793938236,2.176,0.172,Hugin Fm. VOLVE Top,18.144,1.9376181793938236,2.176,0.172
3481.4,18.585,1.9349173937863318,2.174,0.172,Hugin Fm. VOLVE Top,,1.9349173937863318,2.174,0.172
3481.5,18.362,1.9399084456453708,2.175,0.171,Hugin Fm. VOLVE Top,18.362,,2.175,0.171
3481.6,19.242,1.9403570815606535,2.178,0.17,Hugin Fm. VOLVE Top,19.242,,2.178,0.17
3481.7,18.776,1.937593109720719,2.183,0.165,Hugin Fm. VOLVE Top,18.776,1.937593109720719,2.183,0.165
3481.8,17.408,1.925909995174765,2.189,0.165,Hugin Fm. VOLVE Top,17.408,1.925909995174765,2.189,0.165
3481.9,18.047,1.9223828684741906,2.191,0.164,Hugin Fm. VOLVE Top,18.047,1.9223828684741906,2.191,0.164
3482.0,17.695,1.9277193011296032,2.188,0.164,Hugin Fm. VOLVE Top,17.695,1.9277193011296032,2.188,0.164
3482.1,17.877,1.9331125598931218,2.182,0.165,Hugin Fm. VOLVE Top,17.877,,2.182,0.165
3482.2,17.455,1.9385547475128604,2.176,0.167,Hugin Fm. VOLVE Top,17.455,1.9385547475128604,2.176,0.167
3482.3,17.594,1.9440135782666288,2.172,0.169,Hugin Fm. VOLVE Top,17.594,1.9440135782666288,2.172,0.169
3482.4,18.266,1.9348770313767112,2.17,0.17,Hugin Fm. VOLVE Top,18.266,1.9348770313767112,2.17,0.17
3482.5,17.309,1.9254874244203812,2.171,0.17,Hugin Fm. VOLVE Top,17.309,1.9254874244203812,2.171,0.17
3482.6,18.142,1.9179673909942194,2.174,0.167,Hugin Fm. VOLVE Top,18.142,1.9179673909942194,2.174,0.167
3482.7,19.564,1.9223776756449784,2.177,0.17,Hugin Fm. VOLVE Top,19.564,1.9223776756449784,2.177,0.17
3482.8,19.002,1.9259202966437907,2.178,0.17,Hugin Fm. VOLVE Top,19.002,1.9259202966437907,2.178,0.17
3482.9,18.64,1.9267950296139809,2.178,0.169,Hugin Fm. VOLVE Top,18.64,1.9267950296139809,2.178,0.169
3483.0,17.555,1.9203320715395893,2.177,0.168,Hugin Fm. VOLVE Top,17.555,1.9203320715395893,2.177,0.168
3483.1,17.852,1.9083777724323947,2.177,0.166,Hugin Fm. VOLVE Top,17.852,1.9083777724323947,2.177,0.166
3483.2,18.795,1.9101279371131934,2.177,0.165,Hugin Fm. VOLVE Top,18.795,1.9101279371131934,2.177,0.165
3483.3,16.893,1.9179568991420706,2.178,0.166,Hugin Fm. VOLVE Top,16.893,1.9179568991420706,2.178,0.166
3483.4,16.295,1.9179464070364494,2.177,0.167,Hugin Fm. VOLVE Top,16.295,1.9179464070364494,2.177,0.167
3483.5,17.862,1.9144277860439358,2.177,0.168,Hugin Fm. VOLVE Top,17.862,1.9144277860439358,2.177,0.168
3483.6,17.515,1.9058012752968678,2.176,0.169,Hugin Fm. VOLVE Top,,1.9058012752968678,2.176,0.169
3483.7,16.332,1.9092242984179895,2.175,0.169,Hugin Fm. VOLVE Top,16.332,1.9092242984179895,2.175,0.169
3483.8,16.353,1.9032582435060865,2.176,0.169,Hugin Fm. VOLVE Top,16.353,1.9032582435060865,2.176,0.169
3483.9,15.091,1.9040768847672218,2.177,0.168,Hugin Fm. VOLVE Top,15.091,1.9040768847672218,2.177,0.168
3484.0,15.3,1.904060635386813,2.179,0.162,Hugin Fm. VOLVE Top,15.3,1.904060635386813,2.179,0.162
3484.1,16.314,1.8998040930056856,2.179,0.16,Hugin Fm. VOLVE Top,,1.8998040930056856,2.179,0.16
3484.2,15.648,1.8913813288994312,2.176,0.157,Hugin Fm. VOLVE Top,15.648,1.8913813288994312,2.176,0.157
3484.3,15.408,1.8964049508322307,2.171,0.156,Hugin Fm. VOLVE Top,15.408,1.8964049508322307,2.171,0.156
3484.4,15.1,1.8917548292566713,2.169,0.157,Hugin Fm. VOLVE Top,15.1,1.8917548292566713,2.169,0.157
3484.5,14.989,1.875483771100341,2.172,0.158,Hugin Fm. VOLVE Top,,,2.172,0.158
3484.6,15.542,1.852504391517928,2.18,0.159,Hugin Fm. VOLVE Top,15.542,,2.18,0.159
3484.7,15.395,1.8447566745101733,2.189,0.159,Hugin Fm. VOLVE Top,15.395,1.8447566745101733,2.189,0.159
3484.8,16.613,1.8470912138377873,2.194,0.155,Hugin Fm. VOLVE Top,16.613,1.8470912138377873,2.194,0.155
3484.9,18.116,1.8541602401607553,2.196,0.156,Hugin Fm. VOLVE Top,,1.8541602401607553,2.196,0.156
3485.0,17.976,1.8639886643186043,2.197,0.15,Hugin Fm. VOLVE Top,,1.8639886643186043,2.197,0.15
3485.1,17.154,1.8592944470414798,2.198,0.149,Hugin Fm. VOLVE Top,17.154,1.8592944470414798,2.198,0.149
3485.2,16.213,1.8756630679184985,2.2,0.152,Hugin Fm. VOLVE Top,16.213,1.8756630679184985,2.2,0.152
3485.3,15.332,1.8664645659717403,2.201,0.153,Hugin Fm. VOLVE Top,15.332,1.8664645659717403,2.201,0.153
3485.4,15.123,1.8001463483381073,2.203,0.154,Hugin Fm. VOLVE Top,15.123,1.8001463483381073,2.203,0.154
3485.5,15.201,1.7867869022715483,2.205,0.155,Hugin Fm. VOLVE Top,15.201,1.7867869022715483,2.205,0.155
3485.6,14.924,1.7994783988379808,2.207,0.157,Hugin Fm. VOLVE Top,14.924,1.7994783988379808,2.207,0.157
3485.7,15.712,1.8026916461380658,2.207,0.158,Hugin Fm. VOLVE Top,,1.8026916461380658,2.207,0.158
3485.8,16.016,1.803033540320621,2.204,0.159,Hugin Fm. VOLVE Top,16.016,1.803033540320621,2.204,0.159
3485.9,16.903,1.7980633641091184,2.201,0.16,Hugin Fm. VOLVE Top,16.903,1.7980633641091184,2.201,0.16
3486.0,17.745,1.80669539271181,2.2,0.163,Hugin Fm. VOLVE Top,17.745,,2.2,0.163
3486.1,18.229,1.822043790573499,2.198,0.166,Hugin Fm. VOLVE Top,18.229,1.822043790573499,2.198,0.166
3486.2,18.755,1.8269166471849203,2.194,0.168,Hugin Fm. VOLVE Top,18.755,1.8269166471849203,2.194,0.168
3486.3,19.517,1.8325344586891208,2.189,0.169,Hugin Fm. VOLVE Top,,1.8325344586891208,2.189,0.169
3486.4,18.569,1.8400935424117302,2.185,0.17,Hugin Fm. VOLVE Top,,1.8400935424117302,2.185,0.17
3486.5,19.518,1.8257246331803734,2.181,0.17,Hugin Fm. VOLVE Top,,,2.181,0.17
3486.6,19.547,1.8161285677099783,2.181,0.169,Hugin Fm. VOLVE Top,19.547,1.8161285677099783,2.181,0.169
3486.7,18.522,1.8168641155027203,2.181,0.169,Hugin Fm. VOLVE Top,,1.8168641155027203,2.181,0.169
3486.8,18.546,1.818740405887084,2.182,0.17,Hugin Fm. VOLVE Top,,1.818740405887084,2.182,0.17
3486.9,18.36,1.8309669879707233,2.184,0.172,Hugin Fm. VOLVE Top,18.36,1.8309669879707233,2.184,0.172
3487.0,18.244,1.8167979009724267,2.185,0.175,Hugin Fm. VOLVE Top,18.244,1.8167979009724267,2.185,0.175
3487.1,16.858,1.7952193875256302,2.185,0.175,Hugin Fm. VOLVE Top,,1.7952193875256302,2.185,0.175
3487.2,16.368,1.8023768655969463,2.185,0.174,Hugin Fm. VOLVE Top,,1.8023768655969463,2.185,0.174
3487.3,16.514,1.8184106604671586,2.185,0.174,Hugin Fm. VOLVE Top,,1.8184106604671586,2.185,0.174
